id,code,kind,parent_id:id,sequence,name,plain_label,name_en,featured,active,description,hint_terms
spec_kitchen_layout_workflow,kitchen-layout-workflow,competency,spec_management_leadership,100,چیدمان و مسیرِ کار در آشپزخانه,چیدمانِ آشپزخانه,Kitchen layout and workflow design,0,1,چیدنِ ایستگاه‌ها و دستگاه‌ها طوری که مواد خام و پخته از هم جدا بمانند و رفت‌وآمد کوتاه و ایمن باشد.,طراحی آشپزخانه چیدمان لی اوت
spec_health_inspection_readiness,health-inspection-readiness,competency,spec_legal_compliance,100,آمادگی برای بازرسیِ بهداشت,بازرسیِ بهداشت,Health inspection readiness,0,1,آماده نگه‌داشتنِ آشپزخانه و مدارک (کارتِ بهداشت، دفترِ دما، برچسب‌ها) برای بازرسیِ بهداشتِ محیط.,بازرسی بهداشت کارت بهداشت بهداشت محیط پروانه
spec_retained_food_samples,retained-food-samples,competency,spec_food_safety,100,نگه‌داشتنِ نمونهٔ غذا,نمونهٔ غذا,Retained food samples,0,1,برداشتنِ نمونهٔ کوچکی از هر غذای سروشده، برچسب‌زدن و نگه‌داشتن در یخچال تا اگر کسی بیمار شد بشود علت را پیدا کرد.,نمونه غذا نمونه برداری شاهد غذا
spec_halal_food_compliance,halal-food-compliance,competency,spec_legal_compliance,100,رعایتِ حلال‌بودنِ غذا,حلال,Halal food compliance,0,1,اطمینان از منبعِ مجاز و ذبحِ شرعیِ گوشت و جدا نگه‌داشتنِ هر مادهٔ غیرحلال در زنجیرهٔ آشپزخانه.,حلال ذبح شرعی گواهی حلال
spec_culinary_terminology,culinary-terminology,competency,spec_communication_languages,100,اصطلاحاتِ آشپزی,زبانِ آشپزخانه,Culinary terminology,0,1,شناختنِ اصطلاحاتِ فرانسوی، انگلیسی و ایرانیِ آشپزخانه تا دستورها و فرمان‌ها درست فهمیده شوند.,اصطلاحات آشپزی زبان آشپزخانه میزان پلاس
spec_pot_and_pan_washing,pot-and-pan-washing,competency,spec_cleaning_sanitation,100,شست‌وشوی دستیِ دیگ و تابه,دیگ‌شویی,Manual pot and pan washing,0,1,شستنِ دیگ، تابه و سینیِ بزرگ در سه مرحلهٔ شستن، آبکشی و ضدعفونی، بی‌آسیب به ظرف و دست.,دیگ شویی ظرفشویی دستی سه لگنی سینک
spec_cleaning_chemicals_safety,cleaning-chemicals-safety,competency,spec_workplace_safety,100,کارِ ایمن با مواد شوینده و ضدعفونی,مواد شوینده,Safe use of cleaning chemicals,0,1,رقیق‌کردنِ درست، برچسب‌خوانی، نگهداریِ جدا از غذا و استفاده از دستکش و عینک هنگامِ کار با مواد شوینده.,وایتکس جوهرنمک مواد شوینده ضدعفونی
spec_kitchen_deep_cleaning,kitchen-deep-cleaning,competency,spec_cleaning_sanitation,100,نظافتِ عمیقِ هود، فیلتر و چربی‌گیر,هودشویی,"Deep cleaning of hoods, filters and grease traps",0,1,شستنِ دوره‌ایِ هود، فیلترها، پشتِ دستگاه‌ها و چربی‌گیرِ فاضلاب تا خطرِ آتش و بو و حشره کم شود.,هود فیلتر هود چربی گیر نظافت کلی
spec_crockery_and_cutlery_care,crockery-and-cutlery-care,competency,spec_cleaning_sanitation,100,مراقبت از ظرف، لیوان و قاشق‌وچنگال,ظرف و قاشق,"Crockery, glass and cutlery care",0,1,شستن، براق‌کردن، شمردن و چیدنِ ظرف و لیوان و قاشق‌وچنگال و کم‌کردنِ شکستگی.,براق کردن قاشق چنگال لیوان ظرف چینی
spec_meat_marinating,meat-marinating,competency,spec_culinary_techniques,100,خواباندنِ گوشت و مرغ,خواباندن,Marinating meat and poultry,0,1,خواباندنِ گوشت و مرغ در پیاز، ماست، آبلیمو، زعفران و ادویه برای نرمی و مزه، همیشه در یخچال.,مرینیت خواباندن جوجه چنجه
spec_ground_meat_preparation,ground-meat-preparation,competency,spec_culinary_techniques,100,آماده‌کردنِ گوشتِ چرخ‌کرده,گوشتِ چرخ‌کرده,Ground meat preparation,0,1,چرخ‌کردنِ گوشت با نسبتِ درستِ چربی و پیاز برای کباب، کوفته و برگر و نگه‌داشتنِ آن در سرما.,چرخ کرده کوفته برگر دنبه
spec_banquet_plating_lines,banquet-plating-lines,competency,spec_culinary_techniques,100,کشیدنِ غذا برای تعدادِ زیاد,کشیدنِ مجلسی,Banquet plating lines,0,1,چیدنِ صدها بشقابِ یکسان در خطِ کشیدن با تقسیمِ کار، سرعت و گرم‌ماندنِ غذا.,کشیدن غذا مجلسی تالار بنکوئت
spec_buffet_food_replenishment,buffet-food-replenishment,competency,spec_culinary_techniques,100,چیدن و پُرکردنِ غذای بوفه,بوفه,Buffet food setup and replenishment,0,1,چیدنِ غذا در ظرف‌های بوفه، پُرکردن و عوض‌کردنِ به‌موقع و برداشتنِ غذایی که زمانش گذشته.,بوفه سلف شافینگ دیش صبحانه هتل
spec_institutional_menu_standards,institutional-menu-standards,competency,spec_nutrition_quality,100,استانداردهای تغذیهٔ مدرسه، بیمارستان و سازمان,منوی سازمانی,Institutional nutrition standards,0,1,رعایتِ برنامه‌ها و سهمیه‌های غذاییِ مصوب برای کودکان، بیماران، سربازان یا کارکنان در منوی روزانه.,منوی سازمانی برنامه غذایی سهمیه
spec_food_waste_reduction,food-waste-reduction,competency,spec_finance_cost,100,کم‌کردنِ دورریزِ غذا,دور نریختن,Food waste reduction,0,1,ثبتِ دورریز، پختِ به اندازه، استفادهٔ دوباره و ایمن از مواد و بخشیدنِ غذای سالمِ مازاد.,دورریز اسراف ضایعات پسماند غذا
spec_cook,cook,role,spec_kitchen,10,آشپز,آشپز,Cook,1,1,غذای منو را طبقِ دستور می‌پزد، مواد را آماده می‌کند و جای کارش را تمیز و ایمن نگه می‌دارد.,آشپز کوک پخت و پز آشپز رستوران
spec_line_cook,line-cook,role,spec_kitchen,20,آشپزِ خطِ سرویس,آشپزِ سرویس,Line cook,0,1,در ساعتِ سرویس پشتِ ایستگاهِ خودش سفارش‌ها را سریع و یکسان می‌پزد و در بشقاب می‌چیند.,لاین کوک آشپز خط آشپز سرویس
spec_prep,prep,role,spec_kitchen,20,آماده‌سازِ آشپزخانه,آماده‌سازی,Prep cook,1,1,پیش از سرویس مواد را می‌شوید، پاک می‌کند، خرد می‌کند و در ظرف‌های برچسب‌دار می‌چیند تا آشپزها آماده باشند.,کمک آشپز سبزی پاک کن پیاز خرد کن پرپ آماده سازی
spec_commis_cook,commis-cook,role,spec_kitchen,40,دستیارِ آشپز,دستیارِ آشپز,Commis cook,0,1,آشپزِ تازه‌کاری که زیرِ نظرِ سرپرستِ ایستگاه کار می‌کند و قدم‌به‌قدم کارهای بیشتری از پخت را به عهده می‌گیرد.,کمیس کمک آشپز دستیار آشپز
spec_dishwashing,dishwashing,role,spec_kitchen,30,مسئولِ شست‌وشوی آشپزخانه,شست‌وشوی ظرف,Kitchen washing and sanitation,1,1,ظرف‌ها، دیگ‌ها و وسایلِ آشپزخانه را می‌شوید و ضدعفونی می‌کند تا هیچ چیزِ آلوده‌ای به سرویس برنگردد؛ سلامتِ همهٔ مهمان‌ها به این کار بسته است. این نام جای «ظرفشور» را می‌گیرد، چون کار و مسئولیت را نام می‌برد.,ظرفشور ظرف شور ظرفشویی دیش واشر دیگ شور استیوارد
spec_chef,chef,role,spec_kitchen,60,سرآشپز,سرآشپز,"Chef (head chef, chef de cuisine)",1,1,مسئولِ کلِ آشپزخانهٔ یک رستوران است: منو، کیفیت، هزینه، ایمنیِ غذا و گروهِ آشپزها.,شف سرآشپز آشپزباشی هد شف شف دو کوزین
spec_kitchen_porter,kitchen-porter,role,spec_kitchen,70,پشتیبانِ آشپزخانه,پشتیبانِ آشپزخانه,Kitchen porter,0,1,بار و مواد را از انبار و سردخانه به آشپزخانه می‌رساند، زباله را جدا و بیرون می‌برد و در شست‌وشو و نظافت کمک می‌کند.,پادو کارگر آشپزخانه کمک آشپزخانه باربر آشپزخانه
spec_kitchen_steward,kitchen-steward,role,spec_kitchen,80,سرپرستِ شست‌وشو و تجهیزاتِ آشپزخانه,سرپرستِ شست‌وشو,Chief kitchen steward,0,1,گروهِ شست‌وشو را سرپرستی می‌کند، موجودیِ ظرف و وسایل را می‌شمارد، مواد شوینده را سفارش می‌دهد و برنامهٔ نظافتِ عمیق را پیش می‌برد.,استیوارد چیف استیوارد سرپرست ظرفشویی
spec_kitchen_apprentice,kitchen-apprentice,role,spec_kitchen,90,کارآموزِ آشپزی,کارآموزِ آشپزی,Kitchen apprentice,0,1,کسی که کنارِ آشپزهای باتجربه، و گاهی همراه با دوره‌ای آموزشی، کارِ آشپزخانه را از پایه می‌آموزد.,شاگرد آشپز کارآموز هنرجوی آشپزی
spec_chef_de_partie,chef-de-partie,role,spec_kitchen,100,سرپرستِ ایستگاهِ آشپزی,سرپرستِ ایستگاه,Chef de partie,0,1,مسئولِ یک بخش از آشپزخانه (مثلِ گریل، سس یا غذای سرد) است؛ آماده‌سازی و کیفیتِ آن بخش را پیش می‌برد و دستیارهای آشپز را راهنمایی می‌کند.,شف دو پارتی سرپرست بخش سرپارتی
spec_sous_chef,sous-chef,role,spec_kitchen,110,معاونِ سرآشپز,معاونِ سرآشپز,Sous chef,0,1,دستِ راستِ سرآشپز است؛ سرویسِ روزانه را اداره می‌کند، شیفت‌ها را می‌چیند و در نبودنِ سرآشپز جای او را می‌گیرد.,سوشف سو شف معاون آشپزخانه
spec_executive_chef,executive-chef,role,spec_kitchen,120,سرآشپزِ اجرایی,سرآشپزِ اجرایی,Executive chef,0,1,چند آشپزخانه یا شعبه را هم‌زمان هدایت می‌کند؛ منوها، استانداردها، بودجه و سرآشپزهای هر بخش زیرِ نظرِ اوست.,اگزکیوتیو شف سرآشپز کل شف اجرایی
spec_head_of_kitchen_operations,head-of-kitchen-operations,role,spec_kitchen,130,مدیرِ عملیاتِ آشپزخانه,مدیرِ آشپزخانه,Head of kitchen operations,0,1,کارِ روزانهٔ یک یا چند آشپزخانه را از خرید و انبار تا نیرو، هزینه، نگهداریِ دستگاه‌ها و بازرسی‌ها مدیریت می‌کند؛ بیشتر به سازوکار می‌پردازد تا به خودِ پخت.,مدیر آشپزخانه کیچن منیجر مدیر تولید آشپزخانه
spec_kitchen_supervisor,kitchen-supervisor,role,spec_kitchen,140,سرپرستِ آشپزخانه,سرپرستِ آشپزخانه,Kitchen supervisor,0,1,در یک شیفت یا یک آشپزخانهٔ کوچک، کارِ آشپزها را تقسیم می‌کند، کیفیت و نظافت را بررسی می‌کند و گزارش می‌دهد.,سرپرست آشپزخانه سرشیفت آشپزخانه
spec_sauce_cook,sauce-cook,role,spec_kitchen,150,آشپزِ بخشِ سس (سوسیه),آشپزِ سس,Saucier (sauce cook),0,1,در آشپزخانهٔ کلاسیک مسئولِ آب‌مایه‌ها، سس‌ها و خوراک‌های تابه‌ای است؛ از فنی‌ترین ایستگاه‌های آشپزخانه.,سوسیه سس ساز ساسیه
spec_fish_cook,fish-cook,role,spec_kitchen,160,آشپزِ ماهی و غذاهای دریایی (پواسونیه),آشپزِ ماهی,Poissonnier (fish cook),0,1,ماهی و میگو را پاک، بُرش و پخت می‌کند و سس‌های ویژهٔ آن‌ها را آماده می‌کند.,پواسونیه ماهی پز آشپز غذای دریایی قلیه ماهی
spec_roast_cook,roast-cook,role,spec_kitchen,170,آشپزِ بخشِ بریان (روتیسور),آشپزِ بریان,Rôtisseur (roast cook),0,1,گوشت و مرغ را در فر، تنور یا سیخِ گردان بریان می‌کند و سس‌های همان پخت را می‌سازد.,روتیسور مرغ تنوری گوشت بریان رست
spec_grill_cook,grill-cook,role,spec_kitchen,180,آشپزِ بخشِ گریل (گریاردن),آشپزِ گریل,Grillardin (grill cook),0,1,استیک، مرغ، ماهی و برگر را روی گریل یا زیرِ سالامندر با درجهٔ پختِ خواسته‌شده آماده می‌کند.,گریاردن استیک برگر گریل کار
